CorrectClass MaxScore MaxScoreClass TrustedVote VoteScore TrustedScore FileName AN CE DS HP NE SA SC SR
AN 0.536235 AN 0.000000 0.986525 0.013475 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0997.JPG 0.536235 0.011564 0.031454 0.000971 0.012383 0.220276 0.186033 0.001084
AN 0.420857 DS 0.000000 0.999977 0.000023 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0998.JPG 0.102609 0.003117 0.420857 0.002100 0.003267 0.272918 0.183320 0.011811
AN 0.680437 SA 0.600000 0.785322 0.785347 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0999.JPG 0.054206 0.003023 0.030034 0.002963 0.060150 0.680437 0.139146 0.030041
AN 0.520989 DS 0.600000 0.535943 0.535945 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0158.JPG 0.257598 0.001827 0.520989 0.134119 0.044398 0.027472 0.005772 0.007824
AN 0.243366 HP 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0159.JPG 0.135196 0.007084 0.214406 0.233190 0.243366 0.048189 0.038792 0.079777
AN 0.614748 DS 0.000000 0.996477 0.003523 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0160.JPG 0.071495 0.001425 0.614748 0.122678 0.076040 0.026517 0.044081 0.043014
AN 0.380153 AN 0.000000 0.999746 0.000254 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0161.JPG 0.091704 0.000739 0.014571 0.032921 0.380153 0.163325 0.216382 0.100204
AN 0.281875 HP 0.000000 0.999234 0.000766 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0162.JPG 0.128355 0.002347 0.030493 0.152587 0.281875 0.058201 0.167538 0.178604
AN 0.568327 NE 0.000000 0.983915 0.016085 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0163.JPG 0.060383 0.001150 0.023030 0.022778 0.568327 0.086029 0.089663 0.148640
AN 0.416863 AN 0.400000 0.713510 0.713510 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0164.JPG 0.402701 0.003676 0.038189 0.038514 0.416863 0.080324 0.004479 0.015255
AN 0.498410 NE 0.000000 0.962108 0.037892 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0165.JPG 0.104954 0.006300 0.023547 0.008905 0.498410 0.249544 0.023922 0.084417
AN 0.711569 NE 0.600000 0.931664 0.931665 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0166.JPG 0.174873 0.001396 0.006743 0.002396 0.711569 0.086510 0.006396 0.010116
AN 0.578921 NE 0.400000 0.785392 0.785427 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0167.JPG 0.010577 0.002202 0.001467 0.005982 0.578921 0.163838 0.201435 0.035577
AN 0.714679 NE 0.000000 0.526758 0.473242 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0168.JPG 0.010288 0.003024 0.001851 0.010091 0.714679 0.242182 0.009443 0.008440
AN 0.932612 NE 0.800000 0.818987 0.818987 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0169.JPG 0.000658 0.001217 0.000415 0.003010 0.932612 0.053075 0.004610 0.004403
AN 0.775828 AN 0.800000 0.505905 0.540364 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0170.JPG 0.775828 0.000726 0.019010 0.010997 0.110516 0.063381 0.014759 0.004784
AN 0.608353 AN 0.400000 0.624920 0.624973 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0171.JPG 0.608353 0.000866 0.029905 0.026757 0.304636 0.015976 0.006862 0.006645
AN 0.820157 AN 0.000000 0.534458 0.465542 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0172.JPG 0.820157 0.000414 0.044800 0.007681 0.101320 0.010514 0.009331 0.005784
AN 0.810493 NE 0.000000 0.903635 0.096365 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0173.JPG 0.012376 0.001751 0.006255 0.124805 0.810493 0.019515 0.004524 0.020280
AN 0.719824 NE 0.000000 0.694946 0.305054 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0174.JPG 0.006327 0.004294 0.015708 0.098260 0.719824 0.136123 0.001457 0.018007
AN 0.995581 NE 0.800000 0.917608 0.917608 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0175.JPG 0.000185 0.000098 0.000157 0.001814 0.995581 0.000801 0.000511 0.000852
AN 0.536965 NE 0.000000 0.725882 0.274118 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0176.JPG 0.007210 0.006115 0.001206 0.003466 0.536965 0.368035 0.003006 0.073996
AN 0.750108 NE 0.600000 0.687947 0.688027 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0177.JPG 0.008068 0.008959 0.002166 0.012480 0.750108 0.186918 0.002991 0.028311
AN 0.943629 NE 0.800000 0.826954 0.826954 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0178.JPG 0.008416 0.001764 0.001661 0.001784 0.943629 0.040496 0.000936 0.001313
AN 0.686362 AN 0.600000 0.810213 0.810822 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0659_01.JPG 0.686362 0.001195 0.175632 0.069785 0.007908 0.034983 0.017389 0.006748
AN 0.674669 AN 0.600000 0.522024 0.522103 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0660_01.JPG 0.674669 0.000818 0.079044 0.195406 0.009126 0.018216 0.015204 0.007518
AN 0.614582 AN 0.000000 0.980866 0.019134 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0661_01.JPG 0.614582 0.002383 0.075047 0.204499 0.017168 0.032133 0.023052 0.031135
AN 0.405309 HP 0.000000 0.598171 0.401829 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0662_01.JPG 0.405309 0.000802 0.202220 0.372395 0.000515 0.014663 0.003418 0.000678
AN 0.615054 AN 0.600000 0.704814 0.706856 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0663_01.JPG 0.615054 0.000773 0.165139 0.202699 0.000911 0.008481 0.004641 0.002302
AN 0.604915 AN 0.000000 0.794179 0.205821 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0664_01.JPG 0.604915 0.000644 0.179020 0.197779 0.000407 0.011585 0.003984 0.001665
AN 0.696848 AN 0.600000 0.768709 0.768852 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0665_01.JPG 0.696848 0.000040 0.116852 0.008599 0.000135 0.000787 0.175238 0.001501
AN 0.729133 AN 0.600000 0.866649 0.866650 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0666_01.JPG 0.729133 0.000028 0.056187 0.005270 0.000744 0.002434 0.201443 0.004760
AN 0.667676 AN 0.000000 0.893123 0.106877 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0667_01.JPG 0.667676 0.000031 0.141196 0.000945 0.000217 0.002527 0.186164 0.001244
AN 0.572360 DS 0.000000 0.726240 0.273760 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0668_01.JPG 0.140905 0.001595 0.572360 0.228288 0.016631 0.023271 0.013861 0.003088
AN 0.414420 AN 0.000000 0.999722 0.000278 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0669_01.JPG 0.414420 0.000827 0.203767 0.145685 0.081121 0.025360 0.114359 0.014463
AN 0.334395 AN 0.200000 0.961669 0.961669 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0670_01.JPG 0.334395 0.001301 0.164442 0.173605 0.045733 0.045481 0.216110 0.018933
AN 0.623098 AN 0.000000 0.999949 0.000051 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0671_01.JPG 0.623098 0.000467 0.194406 0.021528 0.001066 0.006382 0.148318 0.004736
AN 0.884868 AN 0.800000 0.698539 0.698539 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0672_01.JPG 0.884868 0.000189 0.099887 0.003206 0.000388 0.003552 0.005913 0.001997
AN 0.887773 AN 0.800000 0.651774 0.651774 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0673_01.JPG 0.887773 0.000199 0.086207 0.011508 0.000260 0.007229 0.004533 0.002292
AN 0.528120 AN 0.400000 0.984448 0.984448 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0674_01.JPG 0.452491 0.000148 0.528120 0.005402 0.000426 0.005116 0.007657 0.000640
AN 0.540960 AN 0.400000 0.557408 0.557545 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0675_01.JPG 0.540960 0.000112 0.440735 0.005066 0.000587 0.007566 0.004368 0.000605
AN 0.568872 AN 0.000000 0.969609 0.030391 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0676_01.JPG 0.568872 0.000110 0.400692 0.004315 0.000309 0.020152 0.005040 0.000510
AN 0.542411 HP 0.000000 0.648445 0.351555 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0677_01.JPG 0.307608 0.000903 0.089246 0.542411 0.000395 0.005045 0.047701 0.006692
AN 0.421011 AN 0.000000 0.818405 0.181595 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0678_01.JPG 0.421011 0.001465 0.121119 0.403611 0.001242 0.010639 0.023416 0.017496
AN 0.586259 AN 0.000000 0.924968 0.075032 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0679_01.JPG 0.586259 0.001838 0.068528 0.150785 0.000792 0.022342 0.104861 0.064596
AN 0.573570 SA 0.000000 0.999959 0.000041 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0001_01.JPG 0.028032 0.012190 0.004714 0.001943 0.005400 0.573570 0.361283 0.012869
AN 0.550004 CE 0.000000 0.788970 0.211030 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0002_01.JPG 0.014746 0.550004 0.270659 0.009913 0.005817 0.095661 0.029060 0.024139
AN 0.421629 SA 0.000000 0.729500 0.270500 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0003_01.JPG 0.009162 0.086162 0.122807 0.023073 0.030746 0.421629 0.170287 0.136133
AN 0.274417 CE 0.000000 0.998422 0.001578 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0004_01.JPG 0.007432 0.257634 0.080997 0.011727 0.013046 0.274417 0.167456 0.187291
AN 0.380716 CE 0.000000 0.594359 0.405641 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0005_01.JPG 0.024582 0.380716 0.019844 0.019427 0.034587 0.175484 0.270402 0.074958
AN 0.433125 SA 0.400000 0.845314 0.845314 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0006_01.JPG 0.010811 0.127055 0.017876 0.020425 0.201498 0.433125 0.068017 0.121194
AN 0.422901 SA 0.000000 0.987120 0.012880 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0007_01.JPG 0.007843 0.136228 0.007041 0.006949 0.050102 0.422901 0.124800 0.244136
AN 0.332761 NE 0.000000 0.999999 0.000001 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0986.JPG 0.096633 0.332761 0.028741 0.065157 0.272588 0.099396 0.008489 0.096234
AN 0.298022 HP 0.000000 0.992096 0.007904 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0987.JPG 0.078196 0.021633 0.113741 0.212786 0.298022 0.162463 0.023254 0.089906
AN 0.370948 NE 0.000000 0.999943 0.000057 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0988.JPG 0.156088 0.116447 0.011015 0.005536 0.370948 0.192930 0.045293 0.101743
AN 0.292960 AN 0.200000 0.768451 0.768451 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0989.JPG 0.228383 0.003984 0.113362 0.007511 0.009494 0.250302 0.094004 0.292960
AN 0.356810 AN 0.000000 0.999836 0.000164 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0990.JPG 0.165469 0.004788 0.293801 0.001053 0.118033 0.356810 0.037293 0.022753
AN 0.394320 SA 0.000000 0.979928 0.020072 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0991.JPG 0.255467 0.009758 0.210141 0.005097 0.060834 0.394320 0.034189 0.030194
AN 0.545894 DS 0.000000 0.701749 0.298251 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0992.JPG 0.181113 0.072600 0.545894 0.125993 0.003244 0.006372 0.000853 0.063932
AN 0.499339 DS 0.000000 0.967166 0.032834 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0993.JPG 0.053060 0.064517 0.499339 0.014415 0.064631 0.046824 0.012840 0.244375
AN 0.427089 SA 0.000000 0.999917 0.000083 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0994.JPG 0.155810 0.031834 0.238110 0.000863 0.026042 0.427089 0.044604 0.075648
AN 0.753644 CE 0.600000 0.858538 0.858538 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0995.JPG 0.012333 0.753644 0.051027 0.001292 0.002973 0.006413 0.171456 0.000863
AN 0.380647 SC 0.400000 0.983019 0.983019 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0996.JPG 0.039577 0.013375 0.104751 0.017204 0.153346 0.282777 0.380647 0.008323
AN 0.414522 SA 0.000000 0.968209 0.031791 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0997.JPG 0.035349 0.112237 0.080686 0.057533 0.019317 0.414522 0.261270 0.019086
AN 0.351331 CE 0.000000 0.994519 0.005481 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0998.JPG 0.004252 0.351331 0.002898 0.002163 0.014784 0.337225 0.263804 0.023543
AN 0.460985 SA 0.200000 0.945527 0.945527 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0999.JPG 0.102571 0.001876 0.133181 0.000296 0.022078 0.460985 0.273066 0.005947
AN 0.394748 AN 0.200000 0.679263 0.679264 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0418.JPG 0.375150 0.000104 0.394748 0.188754 0.000638 0.000333 0.039756 0.000516
AN 0.590765 DS 0.600000 0.630318 0.642202 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0419.JPG 0.317789 0.000367 0.590765 0.019560 0.000153 0.000813 0.070383 0.000171
AN 0.635677 DS 0.600000 0.545186 0.545841 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0420.JPG 0.198111 0.000073 0.635677 0.131606 0.000232 0.000369 0.033417 0.000513
AN 0.689651 DS 0.600000 0.724766 0.724822 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0469.JPG 0.257437 0.000167 0.689651 0.022852 0.000222 0.001244 0.027972 0.000455
AN 0.715163 DS 0.600000 0.678867 0.679157 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0470.JPG 0.251090 0.000148 0.715163 0.004700 0.000119 0.001031 0.027510 0.000239
AN 0.586813 AN 0.000000 0.858107 0.141893 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0471.JPG 0.362138 0.000127 0.586813 0.003640 0.000078 0.001213 0.045830 0.000160
AN 0.381723 AN 0.000000 0.981653 0.018347 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0472.JPG 0.266757 0.048671 0.381723 0.119559 0.033392 0.022655 0.122812 0.004430
AN 0.460998 DS 0.000000 0.983734 0.016266 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0473.JPG 0.197851 0.051259 0.460998 0.153433 0.012811 0.013789 0.105666 0.004193
AN 0.389865 DS 0.000000 0.996736 0.003264 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0474.JPG 0.228372 0.021299 0.389865 0.236625 0.010343 0.022724 0.086048 0.004724
AN 0.592178 AN 0.400000 0.584986 0.584989 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0475.JPG 0.358564 0.000640 0.592178 0.002260 0.000767 0.009612 0.021794 0.014187
AN 0.505668 DS 0.000000 0.999613 0.000387 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0476.JPG 0.329058 0.009135 0.505668 0.001687 0.000799 0.033845 0.106819 0.012989
AN 0.545262 AN 0.200000 0.580317 0.581542 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0477.JPG 0.545262 0.000772 0.386717 0.001602 0.000673 0.013439 0.048215 0.003320
AN 0.775693 DS 0.600000 0.860074 0.860074 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0481.JPG 0.108735 0.001228 0.775693 0.016925 0.000378 0.003513 0.093210 0.000317
AN 0.644624 DS 0.000000 0.984446 0.015554 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0482.JPG 0.194797 0.039396 0.644624 0.012282 0.000827 0.016445 0.089731 0.001899
AN 0.815341 DS 0.600000 0.841175 0.841209 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0483.JPG 0.105102 0.000802 0.815341 0.008624 0.000043 0.003246 0.066526 0.000316
AN 0.529892 AN 0.000000 0.971409 0.028591 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0490.JPG 0.374195 0.003130 0.529892 0.001099 0.001190 0.051803 0.035290 0.003402
AN 0.589011 AN 0.400000 0.794795 0.794852 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0491.JPG 0.356908 0.000998 0.589011 0.001441 0.001187 0.017469 0.028365 0.004621
