CorrectClass MaxScore MaxScoreClass TrustedVote VoteScore TrustedScore FileName AN CE DS HP NE SA SC SR
AN 0.270190 SA 0.142857 0.999115 0.999115 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0991.JPG 0.052367 0.000901 0.167051 0.000096 0.050294 0.270190 0.255628 0.203473
AN 0.911896 DS 0.714286 0.664517 0.825994 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0992.JPG 0.078117 0.000184 0.911896 0.002174 0.004596 0.001000 0.001597 0.000437
AN 0.417985 AN 0.285714 0.964715 0.964716 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0993.JPG 0.192357 0.000099 0.417985 0.000342 0.054533 0.025606 0.190527 0.118550
AN 0.282005 SA 0.000000 0.999282 0.000718 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0994.JPG 0.124357 0.000159 0.215158 0.000050 0.230454 0.282005 0.096472 0.051346
AN 0.860752 CE 0.857143 0.908416 0.908654 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0995.JPG 0.000274 0.860752 0.049570 0.001170 0.025743 0.062212 0.000195 0.000085
AN 0.568490 CE 0.000000 0.996730 0.003270 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0996.JPG 0.018617 0.568490 0.227302 0.000755 0.179415 0.003845 0.000475 0.001101
AN 0.479596 CE 0.428571 0.996364 0.996953 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0997.JPG 0.025264 0.479596 0.252301 0.000551 0.204383 0.034809 0.001408 0.001687
AN 0.635076 SA 0.571429 0.999192 0.999194 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0998.JPG 0.123516 0.002305 0.168309 0.000030 0.025708 0.635076 0.044925 0.000131
AN 0.428678 AN 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0999.JPG 0.264346 0.001015 0.166540 0.000016 0.126318 0.428678 0.012224 0.000863
AN 0.605833 DS 0.000000 0.686349 0.313651 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0418.JPG 0.042760 0.026132 0.605833 0.014164 0.014020 0.149024 0.123223 0.024844
AN 0.688458 DS 0.714286 0.983410 0.983617 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0419.JPG 0.039423 0.089732 0.688458 0.004366 0.004632 0.085623 0.085425 0.002341
AN 0.543365 DS 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0420.JPG 0.120479 0.043226 0.543365 0.015145 0.017068 0.144616 0.081964 0.034137
AN 0.544511 DS 0.428571 0.999166 0.999172 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0469.JPG 0.053698 0.023994 0.544511 0.012085 0.019714 0.154978 0.155990 0.035030
AN 0.600412 DS 0.714286 0.595540 0.595569 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0470.JPG 0.054959 0.072408 0.600412 0.014614 0.034180 0.095298 0.110754 0.017376
AN 0.548198 DS 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0471.JPG 0.059003 0.104821 0.548198 0.015565 0.012707 0.072513 0.159195 0.027998
AN 0.470402 DS 0.000000 0.992859 0.007141 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0472.JPG 0.223818 0.048321 0.470402 0.005179 0.039164 0.204821 0.005334 0.002962
AN 0.554818 DS 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0473.JPG 0.257830 0.017553 0.554818 0.001220 0.007074 0.154650 0.005255 0.001600
AN 0.582023 DS 0.000000 0.989877 0.010123 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0474.JPG 0.171241 0.011106 0.582023 0.005349 0.041938 0.177392 0.005979 0.004971
AN 0.690500 DS 0.000000 0.875134 0.124866 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0475.JPG 0.138193 0.006041 0.690500 0.000838 0.000311 0.155887 0.007340 0.000889
AN 0.680927 DS 0.000000 0.999993 0.000007 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0476.JPG 0.216323 0.010806 0.680927 0.000841 0.000191 0.088074 0.002544 0.000295
AN 0.602023 DS 0.000000 0.999804 0.000196 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0477.JPG 0.216060 0.012645 0.602023 0.001530 0.000439 0.158184 0.007892 0.001227
AN 0.428833 DS 0.000000 0.967599 0.032401 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0481.JPG 0.228912 0.132693 0.428833 0.020381 0.006995 0.110290 0.026189 0.045707
AN 0.421303 DS 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0482.JPG 0.305483 0.031641 0.421303 0.003279 0.002566 0.133211 0.027195 0.075322
AN 0.492294 DS 0.000000 0.929064 0.070936 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0483.JPG 0.270958 0.031137 0.492294 0.008395 0.002809 0.152636 0.026578 0.015192
AN 0.628709 DS 0.571429 0.885757 0.892589 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0490.JPG 0.070124 0.098788 0.628709 0.002786 0.000688 0.182268 0.013699 0.002938
AN 0.697704 DS 0.714286 0.972270 0.978497 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0491.JPG 0.078027 0.094138 0.697704 0.003922 0.001061 0.107210 0.013890 0.004048
