CorrectClass MaxScore MaxScoreClass TrustedVote VoteScore TrustedScore FileName AN CE DS HP NE SA SC SR
AN 0.438889 DS 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1AN/DSC_0533.JPG 0.086826 0.023674 0.438889 0.030346 0.006782 0.403751 0.009410 0.000321
AN 0.381448 AN 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0001.JPG 0.285875 0.002876 0.155946 0.003181 0.040769 0.381448 0.123864 0.006041
AN 0.663627 AN 0.000000 0.995865 0.004135 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0002.JPG 0.663627 0.004478 0.230297 0.002626 0.008472 0.053625 0.034826 0.002050
AN 0.519458 AN 0.000000 0.999642 0.000358 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0003.JPG 0.519458 0.010964 0.334589 0.004269 0.006831 0.110160 0.010709 0.003019
AN 0.667294 AN 0.000000 0.993181 0.006819 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0004.JPG 0.667294 0.004152 0.096840 0.001541 0.008479 0.101219 0.119059 0.001416
AN 0.484575 DS 0.000000 0.999711 0.000289 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0005.JPG 0.182161 0.001971 0.484575 0.049618 0.024232 0.190648 0.053777 0.013020
AN 0.502496 DS 0.000000 0.841287 0.158713 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0006.JPG 0.100055 0.002670 0.502496 0.012853 0.007147 0.298061 0.067171 0.009548
AN 0.376612 DS 0.000000 0.976509 0.023491 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0007.JPG 0.105469 0.003073 0.157755 0.010343 0.075704 0.376612 0.236878 0.034166
AN 0.563836 AN 0.000000 0.999989 0.000011 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0008.JPG 0.563836 0.008667 0.209987 0.002718 0.020107 0.187603 0.005204 0.001878
AN 0.592312 AN 0.555556 0.878060 0.878301 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0009.JPG 0.592312 0.008868 0.214967 0.005387 0.033620 0.106747 0.034284 0.003817
AN 0.473946 AN 0.000000 0.993117 0.006883 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0010.JPG 0.473946 0.005694 0.186066 0.001233 0.039224 0.103792 0.188033 0.002012
AN 0.664871 DS 0.000000 0.501290 0.498710 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0989.JPG 0.039756 0.006063 0.664871 0.151197 0.021304 0.099965 0.005320 0.011524
AN 0.721335 DS 0.000000 0.985936 0.014064 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0990.JPG 0.098580 0.005755 0.721335 0.023391 0.018457 0.123632 0.004764 0.004085
AN 0.305992 DS 0.333333 0.999067 0.999067 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0991.JPG 0.287493 0.008538 0.305992 0.014962 0.110629 0.212444 0.051751 0.008191
AN 0.459610 DS 0.555556 0.985059 0.985174 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0992.JPG 0.376918 0.002416 0.459610 0.038791 0.003855 0.058992 0.056216 0.003203
AN 0.513929 DS 0.000000 0.998691 0.001309 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0993.JPG 0.328738 0.001649 0.513929 0.024396 0.003164 0.046639 0.075824 0.005661
AN 0.526100 AN 0.000000 0.997201 0.002799 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0994.JPG 0.526100 0.046033 0.316522 0.005833 0.001474 0.066407 0.034992 0.002640
AN 0.547354 AN 0.000000 0.713143 0.286857 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0995.JPG 0.547354 0.003674 0.113055 0.001946 0.011159 0.219050 0.100837 0.002926
AN 0.614885 AN 0.000000 0.625712 0.374288 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0996.JPG 0.614885 0.006309 0.158742 0.002850 0.007509 0.153305 0.053062 0.003339
AN 0.696307 AN 0.666667 0.870828 0.870979 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0997.JPG 0.696307 0.005940 0.067021 0.000626 0.006506 0.127954 0.094859 0.000787
AN 0.357053 AN 0.000000 0.997072 0.002928 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0998.JPG 0.329686 0.001807 0.357053 0.001970 0.002464 0.184862 0.102186 0.019972
AN 0.543271 SA 0.000000 0.733930 0.266070 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1AN/DSC_0999.JPG 0.142414 0.002579 0.158354 0.002744 0.034555 0.543271 0.097984 0.018099
AN 0.330094 DS 0.000000 0.999999 0.000001 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0158.JPG 0.250432 0.002718 0.316719 0.330094 0.038561 0.019489 0.014931 0.027056
AN 0.307365 HP 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0159.JPG 0.127779 0.007080 0.125399 0.307365 0.173031 0.038053 0.047368 0.173926
AN 0.401210 DS 0.000000 0.991739 0.008261 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0160.JPG 0.060234 0.001887 0.401210 0.097610 0.057114 0.025032 0.122871 0.234042
AN 0.303533 NE 0.000000 0.999683 0.000317 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0161.JPG 0.068915 0.000950 0.007624 0.134522 0.303533 0.084118 0.150493 0.249846
AN 0.275200 SR 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0162.JPG 0.196576 0.002212 0.017025 0.200815 0.151332 0.033623 0.123218 0.275200
AN 0.422636 NE 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0163.JPG 0.075257 0.002049 0.011825 0.063336 0.422636 0.044112 0.104442 0.276342
AN 0.374111 AN 0.000000 0.999965 0.000035 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0164.JPG 0.273160 0.003191 0.021369 0.025750 0.374111 0.138646 0.020081 0.143692
AN 0.383289 NE 0.000000 0.996264 0.003736 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0165.JPG 0.112669 0.004389 0.015099 0.006736 0.383289 0.261298 0.049059 0.167461
AN 0.498833 NE 0.000000 0.869176 0.130824 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0166.JPG 0.185253 0.003095 0.011013 0.005404 0.498833 0.192996 0.048430 0.054976
AN 0.655322 NE 0.555556 0.799291 0.818062 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0167.JPG 0.010805 0.002550 0.001732 0.005110 0.655322 0.134079 0.115501 0.074902
AN 0.699007 NE 0.666667 0.995880 0.995955 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0168.JPG 0.010667 0.003611 0.003154 0.009403 0.699007 0.259221 0.007468 0.007470
AN 0.785925 NE 0.000000 0.836455 0.163545 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0169.JPG 0.036290 0.001824 0.002781 0.004350 0.785925 0.110105 0.033898 0.024828
AN 0.545803 AN 0.000000 0.753183 0.246817 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0170.JPG 0.545803 0.000864 0.132150 0.050716 0.142500 0.034663 0.012674 0.080630
AN 0.433557 AN 0.333333 0.999877 0.999877 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0171.JPG 0.433557 0.002213 0.090940 0.077786 0.275605 0.010191 0.006008 0.103700
AN 0.541376 AN 0.555556 0.999976 0.999981 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0172.JPG 0.541376 0.000649 0.143099 0.014722 0.182182 0.008790 0.026687 0.082495
AN 0.748792 NE 0.666667 0.912790 0.912790 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0173.JPG 0.007157 0.001656 0.003691 0.161615 0.748792 0.020156 0.011531 0.045401
AN 0.654092 NE 0.666667 0.992852 0.992852 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0174.JPG 0.007180 0.004417 0.021234 0.178146 0.654092 0.095092 0.009105 0.030734
AN 0.743687 NE 0.777778 0.975711 0.975746 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0175.JPG 0.002255 0.001286 0.000670 0.031460 0.743687 0.022063 0.046690 0.151890
AN 0.396709 NE 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0176.JPG 0.010950 0.008106 0.003052 0.090425 0.396709 0.207467 0.079330 0.203962
AN 0.476581 NE 0.000000 0.999966 0.000034 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0177.JPG 0.027593 0.008941 0.003349 0.112285 0.476581 0.151894 0.023952 0.195404
AN 0.618252 NE 0.555556 0.788365 0.788374 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2AN/DSC_0178.JPG 0.018186 0.031900 0.005068 0.016791 0.618252 0.155611 0.057580 0.096612
AN 0.598260 AN 0.000000 0.859296 0.140704 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0659_01.JPG 0.598260 0.000836 0.110078 0.038763 0.004274 0.017904 0.103446 0.126438
AN 0.567524 AN 0.555556 0.705460 0.705465 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0660_01.JPG 0.567524 0.000804 0.058848 0.100354 0.005559 0.010226 0.135174 0.121510
AN 0.531058 AN 0.555556 0.723444 0.724726 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0661_01.JPG 0.531058 0.001604 0.053643 0.107424 0.009234 0.017021 0.164292 0.115723
AN 0.555071 AN 0.555556 0.999913 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0662_01.JPG 0.555071 0.000527 0.225321 0.206299 0.000300 0.007465 0.004488 0.000528
AN 0.679740 AN 0.000000 0.594351 0.405649 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0663_01.JPG 0.679740 0.000462 0.209095 0.101760 0.000471 0.004311 0.002922 0.001238
AN 0.674189 AN 0.000000 0.989474 0.010526 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0664_01.JPG 0.674189 0.000402 0.215988 0.099132 0.000220 0.005894 0.003263 0.000912
AN 0.508185 AN 0.444444 0.762753 0.766121 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0665_01.JPG 0.508185 0.000147 0.080345 0.007434 0.000251 0.000707 0.259512 0.143419
AN 0.715632 AN 0.000000 0.999420 0.000580 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0666_01.JPG 0.715632 0.000192 0.051996 0.005262 0.000637 0.001964 0.200464 0.023853
AN 0.647646 AN 0.555556 0.858961 0.902539 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0667_01.JPG 0.647646 0.000116 0.128245 0.002437 0.000187 0.002358 0.211871 0.007139
AN 0.522929 DS 0.444444 0.746628 0.995427 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0668_01.JPG 0.182820 0.003063 0.522929 0.168803 0.014748 0.014283 0.010407 0.082948
AN 0.436701 AN 0.444444 0.820169 0.820318 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0669_01.JPG 0.436701 0.002640 0.233994 0.101064 0.049061 0.015894 0.118026 0.042620
AN 0.269468 DS 0.000000 0.999474 0.000526 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0670_01.JPG 0.269468 0.002031 0.217227 0.107895 0.029643 0.025326 0.182453 0.165957
AN 0.451109 AN 0.444444 1.000000 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0671_01.JPG 0.451109 0.000393 0.150998 0.018240 0.000846 0.003712 0.258915 0.115787
AN 0.622078 AN 0.555556 0.980523 0.985080 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0672_01.JPG 0.622078 0.000478 0.112093 0.006992 0.000702 0.003012 0.152728 0.101918
AN 0.607832 AN 0.000000 0.999979 0.000021 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0673_01.JPG 0.607832 0.000321 0.114223 0.008123 0.000526 0.004384 0.153749 0.110842
AN 0.332516 AN 0.000000 0.979004 0.020996 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0674_01.JPG 0.326871 0.000410 0.332516 0.059642 0.002009 0.003371 0.119845 0.155336
AN 0.504389 AN 0.000000 0.999835 0.000165 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0675_01.JPG 0.504389 0.000874 0.317229 0.022173 0.019102 0.004762 0.098208 0.033262
AN 0.450914 AN 0.000000 0.532314 0.467686 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0676_01.JPG 0.450914 0.000653 0.318585 0.019669 0.004377 0.011059 0.085967 0.108776
AN 0.460428 AN 0.000000 0.999989 0.000011 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0677_01.JPG 0.460428 0.001369 0.132978 0.299439 0.000754 0.005703 0.076793 0.022535
AN 0.509173 AN 0.444444 0.797889 0.797893 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0678_01.JPG 0.509173 0.001380 0.218092 0.231304 0.001016 0.006009 0.020617 0.012408
AN 0.625567 AN 0.000000 0.999932 0.000068 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0679_01.JPG 0.625567 0.001440 0.133588 0.093805 0.000656 0.012563 0.094070 0.038312
AN 0.631359 SA 0.666667 0.920070 0.920188 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0001_01.JPG 0.143039 0.008023 0.004768 0.001319 0.013525 0.631359 0.190220 0.007747
AN 0.613326 CE 0.555556 0.871539 0.871840 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0002_01.JPG 0.024457 0.613326 0.156734 0.012938 0.007606 0.147850 0.021417 0.015672
AN 0.681333 SA 0.000000 0.999111 0.000889 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0003_01.JPG 0.009732 0.049365 0.065235 0.013588 0.021462 0.681333 0.088267 0.071018
AN 0.384787 CE 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0004_01.JPG 0.008607 0.344192 0.045568 0.013832 0.013806 0.384787 0.092627 0.096581
AN 0.283964 CE 0.000000 0.999925 0.000075 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0005_01.JPG 0.021097 0.282993 0.015088 0.034522 0.046668 0.283964 0.176206 0.139462
AN 0.560036 SA 0.666667 0.653644 0.945876 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0006_01.JPG 0.020263 0.113629 0.018807 0.034528 0.146496 0.560036 0.040136 0.066105
AN 0.465424 SA 0.555556 0.852666 0.852736 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0007_01.JPG 0.019488 0.150311 0.010978 0.046387 0.079279 0.465424 0.083943 0.144190
AN 0.231280 NE 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0986.JPG 0.231280 0.193995 0.121092 0.042685 0.206419 0.134828 0.010923 0.058777
AN 0.246156 DS 0.000000 0.999955 0.000045 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0987.JPG 0.246156 0.021343 0.171138 0.143364 0.189831 0.123649 0.019490 0.085029
AN 0.361891 AN 0.000000 0.999097 0.000903 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0988.JPG 0.361891 0.063480 0.052324 0.004804 0.281250 0.150829 0.028773 0.056648
AN 0.204546 AN 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0989.JPG 0.194457 0.049481 0.183727 0.024939 0.009775 0.166551 0.204546 0.166524
AN 0.395282 DS 0.000000 0.999808 0.000192 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0990.JPG 0.204847 0.003892 0.395282 0.002819 0.060010 0.183996 0.135473 0.013682
AN 0.332221 DS 0.333333 0.536145 0.536145 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0991.JPG 0.271474 0.005778 0.332221 0.005047 0.030883 0.201318 0.136377 0.016903
AN 0.543487 DS 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0992.JPG 0.123830 0.050594 0.543487 0.171219 0.003843 0.062049 0.001895 0.043083
AN 0.409736 DS 0.000000 0.773479 0.226521 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0993.JPG 0.034291 0.035893 0.409736 0.087946 0.036056 0.257335 0.011481 0.127262
AN 0.370869 DS 0.000000 0.999911 0.000089 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0994.JPG 0.183091 0.018507 0.310974 0.024753 0.016185 0.370869 0.032369 0.043252
AN 0.734224 CE 0.666667 1.000000 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0995.JPG 0.006977 0.734224 0.154563 0.003535 0.002385 0.010636 0.086997 0.000683
AN 0.391699 SA 0.000000 0.957134 0.042866 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0996.JPG 0.071998 0.057434 0.081069 0.013099 0.098133 0.391699 0.279097 0.007471
AN 0.476234 SA 0.000000 0.993875 0.006125 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0997.JPG 0.050185 0.146052 0.085874 0.039538 0.037470 0.476234 0.149172 0.015476
AN 0.584258 SA 0.555556 0.999975 0.999975 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0998.JPG 0.062084 0.177338 0.002649 0.001317 0.011173 0.584258 0.148601 0.012580
AN 0.496077 SA 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0999.JPG 0.277004 0.001665 0.067730 0.000345 0.012812 0.496077 0.140606 0.003761
AN 0.452496 AN 0.444444 0.930534 0.940235 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0418.JPG 0.423922 0.000349 0.452496 0.096281 0.000459 0.002267 0.023827 0.000400
AN 0.619808 DS 0.000000 0.999750 0.000250 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0419.JPG 0.297157 0.000741 0.619808 0.011620 0.000218 0.007645 0.062571 0.000241
AN 0.633417 DS 0.222222 0.962963 0.963128 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0420.JPG 0.278173 0.000113 0.633417 0.066895 0.000159 0.001169 0.019754 0.000319
AN 0.693303 DS 0.666667 0.993068 0.993784 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0469.JPG 0.276714 0.000142 0.693303 0.012768 0.000144 0.001368 0.015277 0.000285
AN 0.699159 DS 0.000000 0.999750 0.000250 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0470.JPG 0.273898 0.000152 0.699159 0.009259 0.000123 0.001748 0.015044 0.000616
AN 0.537349 AN 0.000000 0.985620 0.014380 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0471.JPG 0.428489 0.000404 0.537349 0.002515 0.000109 0.002033 0.028974 0.000128
AN 0.510982 DS 0.000000 0.999998 0.000002 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0472.JPG 0.282377 0.024750 0.510982 0.084685 0.017264 0.012537 0.064590 0.002815
AN 0.578663 DS 0.000000 0.962923 0.037077 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0473.JPG 0.204892 0.025882 0.578663 0.116784 0.006728 0.007182 0.055064 0.004805
AN 0.395415 AN 0.000000 0.989473 0.010527 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0474.JPG 0.339677 0.010947 0.395415 0.181441 0.005660 0.011990 0.048928 0.005942
AN 0.601043 DS 0.555556 0.999995 0.999996 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0475.JPG 0.362217 0.002363 0.601043 0.002808 0.000672 0.009296 0.014223 0.007376
AN 0.554005 DS 0.555556 1.000000 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0476.JPG 0.354578 0.004989 0.554005 0.001879 0.000453 0.018875 0.058467 0.006756
AN 0.563420 AN 0.000000 0.939551 0.060449 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0477.JPG 0.563420 0.002773 0.371217 0.003756 0.000936 0.016903 0.038548 0.002446
AN 0.620021 DS 0.000000 0.846921 0.153079 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0481.JPG 0.292059 0.003206 0.620021 0.019246 0.000674 0.004646 0.058469 0.001679
AN 0.565401 DS 0.000000 0.999108 0.000892 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0482.JPG 0.327941 0.021329 0.565401 0.011829 0.000917 0.010798 0.059801 0.001984
AN 0.669710 DS 0.555556 0.968216 0.968237 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0483.JPG 0.277947 0.000942 0.669710 0.006150 0.000127 0.003112 0.041519 0.000494
AN 0.466654 AN 0.000000 1.000000 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0490.JPG 0.466654 0.001900 0.324586 0.034399 0.001523 0.030264 0.035891 0.104784
AN 0.468181 AN 0.000000 0.999997 0.000003 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0491.JPG 0.453303 0.001815 0.468181 0.015955 0.001093 0.022924 0.026226 0.010502
